C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_009.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_009.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_009.jpg,-0.09433963,1,0,30.1901
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_077.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_077.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_077.jpg,-0.09433963,1,0,30.19011
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_143.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_143.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_143.jpg,-0.09433963,1,0,30.19011
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_214.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_214.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_214.jpg,-0.09433963,1,0,30.1901
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_281.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_281.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_281.jpg,-0.09433963,1,0,30.19009
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_351.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_351.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_351.jpg,-0.09433963,1,0,30.19013
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_419.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_419.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_419.jpg,-0.09433963,1,0,30.19011
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_490.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_490.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_490.jpg,-0.09433963,1,0,30.19011
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_560.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_560.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_560.jpg,-0.0754717,1,0,30.19055
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_631.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_631.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_631.jpg,-0.05660377,1,0,30.19067
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_700.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_700.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_700.jpg,-0.03773585,1,0,30.19047
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_769.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_769.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_769.jpg,-0.03773585,1,0,30.19044
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_841.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_841.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_841.jpg,-0.03773585,1,0,30.19044
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_909.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_909.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_909.jpg,-0.03773585,1,0,30.19037
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_01_980.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_01_980.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_01_980.jpg,-0.01886792,1,0,30.19037
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_048.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_048.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_048.jpg,-0.01886792,1,0,30.19035
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_118.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_118.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_118.jpg,-0.01886792,1,0,30.19034
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_187.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_187.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_187.jpg,-0.01886792,1,0,30.19029
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_259.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_259.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_259.jpg,-0.01886792,1,0,30.19033
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_329.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_329.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_329.jpg,-0.03773585,1,0,30.19013
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_397.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_397.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_397.jpg,-0.03773585,1,0,30.19017
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_465.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_465.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_465.jpg,-0.03773585,1,0,30.1902
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_532.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_532.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_532.jpg,-0.03773585,1,0,30.19023
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_600.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_600.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_600.jpg,-0.03773585,1,0,30.1903
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_667.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_667.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_667.jpg,-0.03773585,1,0,30.19021
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_736.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_736.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_736.jpg,-0.03773585,1,0,30.19027
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_804.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_804.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_804.jpg,-0.05660377,1,0,30.19029
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_872.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_872.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_872.jpg,-0.05660377,1,0,30.19006
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_02_940.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_02_940.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_02_940.jpg,-0.05660377,1,0,30.19013
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_008.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_008.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_008.jpg,-0.05660377,1,0,30.19016
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_077.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_077.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_077.jpg,-0.05660377,1,0,30.1902
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_144.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_144.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_144.jpg,-0.05660377,1,0,30.19018
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_213.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_213.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_213.jpg,-0.05660377,1,0,30.19022
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_280.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_280.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_280.jpg,-0.05660377,1,0,30.19021
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_350.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_350.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_350.jpg,-0.05660377,1,0,30.19023
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_421.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_421.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_421.jpg,-0.05660377,1,0,30.19023
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_492.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_492.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_492.jpg,-0.05660377,1,0,30.19023
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_565.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_565.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_565.jpg,-0.05660377,1,0,30.19022
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_636.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_636.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_636.jpg,-0.05660377,1,0,30.19024
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_702.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_702.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_702.jpg,-0.05660377,1,0,30.19029
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_773.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_773.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_773.jpg,-0.05660377,1,0,30.19023
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_840.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_840.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_840.jpg,-0.05660377,1,0,30.19026
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_911.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_911.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_911.jpg,-0.05660377,1,0,30.19029
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_03_981.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_03_981.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_03_981.jpg,-0.05660377,1,0,30.19022
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_051.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_051.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_051.jpg,-0.05660377,1,0,30.19022
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_120.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_120.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_120.jpg,-0.05660377,1,0,30.19023
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_187.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_187.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_187.jpg,-0.01886792,1,0,30.19037
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_257.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_257.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_257.jpg,-0.01886792,1,0,30.19034
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_323.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_323.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_323.jpg,-0.01886792,1,0,30.19036
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_391.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_391.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_391.jpg,0.01886792,1,0,30.19015
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_463.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_463.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_463.jpg,0.01886792,1,0,30.19016
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_532.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_532.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_532.jpg,0.01886792,1,0,30.19021
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_600.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_600.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_600.jpg,0,1,0,30.19026
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_670.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_670.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_670.jpg,0,1,0,30.19029
C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\center_2017_06_01_22_36_04_742.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\left_2017_06_01_22_36_04_742.jpg,C:\Users\elizonrs\Dropbox\Udacity2\Behavioral Cloning Project\Training_data\IMG\right_2017_06_01_22_36_04_742.jpg,0,1,0,30.19028
